  3.12340E-02  3.00184E+02  1.51015E-09  1.73197E+21  8.81853E+17  2.23624E-02  7.65463E+17  1.26536E+21  1.55130E+20  5.68290E+12  5.68290E+12  1.01245E+13  1.24132E+12  2.44654E+11  1.09596E+13  4.50904E+11
  3.16940E-02  3.00173E+02  1.51019E-09  1.73447E+21  8.80395E+17  2.23254E-02  7.64197E+17  1.26322E+21  1.54767E+20  5.67306E+12  5.67306E+12  1.01077E+13  1.23845E+12  2.45013E+11  1.09417E+13  4.50404E+11
  3.21540E-02  3.00161E+02  1.51023E-09  1.73696E+21  8.78939E+17  2.22885E-02  7.62933E+17  1.26109E+21  1.54405E+20  5.66323E+12  5.66323E+12  1.00909E+13  1.23558E+12  2.45372E+11  1.09237E+13  4.49905E+11
  3.26140E-02  3.00150E+02  1.51027E-09  1.73945E+21  8.77486E+17  2.22517E-02  7.61672E+17  1.25896E+21  1.54044E+20  5.65342E+12  5.65342E+12  1.00741E+13  1.23273E+12  2.45730E+11  1.09058E+13  4.49406E+11
  3.30740E-02  3.00139E+02  1.51031E-09  1.74193E+21  8.76035E+17  2.22149E-02  7.60412E+17  1.25684E+21  1.53684E+20  5.64363E+12  5.64363E+12  1.00574E+13  1.22988E+12  2.46088E+11  1.08879E+13  4.48908E+11
  3.35340E-02  3.00127E+02  1.51035E-09  1.74441E+21  8.74586E+17  2.21782E-02  7.59155E+17  1.25472E+21  1.53326E+20  5.63386E+12  5.63386E+12  1.00407E+13  1.22704E+12  2.46445E+11  1.08701E+13  4.48410E+11
  3.39940E-02  3.00116E+02  1.51039E-09  1.74689E+21  8.73140E+17  2.21415E-02  7.57899E+17  1.25260E+21  1.52968E+20  5.62411E+12  5.62411E+12  1.00240E+13  1.22421E+12  2.46801E+11  1.08523E+13  4.47914E+11
  3.44540E-02  3.00105E+02  1.51043E-09  1.74936E+21  8.71697E+17  2.21049E-02  7.56646E+17  1.25049E+21  1.52612E+20  5.61438E+12  5.61438E+12  1.00074E+13  1.22139E+12  2.47157E+11  1.08345E+13  4.47418E+11
  3.49140E-02  3.00093E+02  1.51047E-09  1.75183E+21  8.70255E+17  2.20684E-02  7.55395E+17  1.24838E+21  1.52256E+20  5.60466E+12  5.60466E+12  9.99074E+12  1.21858E+12  2.47512E+11  1.08168E+13  4.46922E+11
  3.53740E-02  3.00082E+02  1.51051E-09  1.75429E+21  8.68816E+17  2.20319E-02  7.54146E+17  1.24627E+21  1.51902E+20  5.59496E+12  5.59496E+12  9.97414E+12  1.21577E+12  2.47866E+11  1.07990E+13  4.46428E+11
  3.58340E-02  3.00071E+02  1.51055E-09  1.75675E+21  8.67380E+17  2.19955E-02  7.52899E+17  1.24417E+21  1.51549E+20  5.58528E+12  5.58528E+12  9.95758E+12  1.21298E+12  2.48220E+11  1.07814E+13  4.45934E+11
  3.62940E-02  3.00060E+02  1.51059E-09  1.75920E+21  8.65946E+17  2.19591E-02  7.51654E+17  1.24207E+21  1.51196E+20  5.57561E+12  5.57561E+12  9.94104E+12  1.21019E+12  2.48573E+11  1.07637E+13  4.45441E+11
  3.67540E-02  3.00048E+02  1.51062E-09  1.76165E+21  8.64514E+17  2.19228E-02  7.50411E+17  1.23998E+21  1.50845E+20  5.56597E+12  5.56597E+12  9.92453E+12  1.20741E+12  2.48926E+11  1.07461E+13  4.44949E+11
  3.72140E-02  3.00037E+02  1.51066E-09  1.76409E+21  8.63084E+17  2.18866E-02  7.49170E+17  1.23789E+21  1.50495E+20  5.55634E+12  5.55634E+12  9.90804E+12  1.20464E+12  2.49278E+11  1.07285E+13  4.44457E+11
  3.76740E-02  3.00026E+02  1.51070E-09  1.76653E+21  8.61657E+17  2.18504E-02  7.47932E+17  1.23580E+21  1.50146E+20  5.54673E+12  5.54673E+12  9.89158E+12  1.20188E+12  2.49629E+11  1.07110E+13  4.43966E+11
  3.81340E-02  3.00015E+02  1.51074E-09  1.76896E+21  8.60233E+17  2.18143E-02  7.46695E+17  1.23371E+21  1.49798E+20  5.53714E+12  5.53714E+12  9.87515E+12  1.19912E+12  2.49979E+11  1.06935E+13  4.43476E+11
  3.85940E-02  3.00003E+02  1.51078E-09  1.77139E+21  8.58810E+17  2.17782E-02  7.45460E+17  1.23163E+21  1.49451E+20  5.52756E+12  5.52756E+12  9.85875E+12  1.19637E+12  2.50329E+11  1.06760E+13  4.42986E+11
  3.90540E-02  2.99992E+02  1.51082E-09  1.77382E+21  8.57390E+17  2.17422E-02  7.44228E+17  1.22955E+21  1.49105E+20  5.51801E+12  5.51801E+12  9.84238E+12  1.19363E+12  2.50679E+11  1.06585E+13  4.42497E+11
  3.95140E-02  2.99981E+02  1.51086E-09  1.77624E+21  8.55973E+17  2.17062E-02  7.42997E+17  1.22748E+21  1.48760E+20  5.50847E+12  5.50847E+12  9.82603E+12  1.19090E+12  2.51027E+11  1.06411E+13  4.42009E+11
  3.99740E-02  2.99970E+02  1.51090E-09  1.77865E+21  8.54557E+17  2.16704E-02  7.41769E+17  1.22541E+21  1.48416E+20  5.49894E+12  5.49894E+12  9.80971E+12  1.18818E+12  2.51375E+11  1.06237E+13  4.41521E+11
  4.04340E-02  2.99959E+02  1.51094E-09  1.78107E+21  8.53145E+17  2.16345E-02  7.40542E+17  1.22334E+21  1.48073E+20  5.48944E+12  5.48944E+12  9.79341E+12  1.18547E+12  2.51723E+11  1.06064E+13  4.41035E+11
  4.08940E-02  2.99947E+02  1.51098E-09  1.78347E+21  8.51734E+17  2.15988E-02  7.39318E+17  1.22128E+21  1.47731E+20  5.47995E+12  5.47995E+12  9.77715E+12  1.18276E+12  2.52069E+11  1.05891E+13  4.40548E+11
  4.13540E-02  2.99936E+02  1.51102E-09  1.78587E+21  8.50326E+17  2.15631E-02  7.38096E+17  1.21922E+21  1.47390E+20  5.47048E+12  5.47048E+12  9.76091E+12  1.18006E+12  2.52416E+11  1.05718E+13  4.40063E+11
  4.18140E-02  2.99925E+02  1.51106E-09  1.78827E+21  8.48920E+17  2.15274E-02  7.36875E+17  1.21716E+21  1.47050E+20  5.46103E+12  5.46103E+12  9.74469E+12  1.17737E+12  2.52761E+11  1.05545E+13  4.39578E+11
  4.22740E-02  2.99914E+02  1.51109E-09  1.79067E+21  8.47516E+17  2.14918E-02  7.35657E+17  1.21511E+21  1.46712E+20  5.45160E+12  5.45160E+12  9.72851E+12  1.17469E+12  2.53106E+11  1.05373E+13  4.39094E+11
  4.27340E-02  2.99903E+02  1.51113E-09  1.79305E+21  8.46115E+17  2.14563E-02  7.34441E+17  1.21306E+21  1.46374E+20  5.44218E+12  5.44218E+12  9.71235E+12  1.17201E+12  2.53450E+11  1.05201E+13  4.38611E+11
  4.31940E-02  2.99892E+02  1.51117E-09  1.79544E+21  8.44716E+17  2.14209E-02  7.33226E+17  1.21101E+21  1.46037E+20  5.43278E+12  5.43278E+12  9.69622E+12  1.16935E+12  2.53794E+11  1.05030E+13  4.38128E+11
  4.36540E-02  2.99880E+02  1.51121E-09  1.79782E+21  8.43320E+17  2.13854E-02  7.32014E+17  1.20897E+21  1.45701E+20  5.42340E+12  5.42340E+12  9.68011E+12  1.16669E+12  2.54137E+11  1.04858E+13  4.37646E+11
