3.215400e-02 1.535565e+20 2.832155e+21 1.308650e+19 3.309640e-01 1.136390e+19 1.293855e+20 4.948095e+12 5.561645e+12 1.465215e+13 2.361455e+12 1.843910e+11 6.011375e+12 5.294595e-07 1.898755e+13 9.485965e+12 1.313500e+13 8.207415e+11 1.258810e+13 1.827722e+13 1.404923e+13
3.261400e-02 1.515930e+20 2.839855e+21 1.269960e+19 3.212060e-01 1.102780e+19 1.253550e+20 4.789845e+12 5.365225e+12 1.414530e+13 2.313620e+12 1.853080e+11 6.023350e+12 -1.235785e-07 1.799995e+13 9.359840e+12 1.289215e+13 8.255635e+11 1.217366e+13 1.769802e+13 1.381105e+13
3.307400e-02 1.495680e+20 2.847020e+21 1.229635e+19 3.110345e-01 1.067750e+19 1.213600e+20 4.632550e+12 5.192540e+12 1.370030e+13 2.269000e+12 1.861070e+11 6.034690e+12 3.405495e-07 1.697860e+13 9.244770e+12 1.264120e+13 8.302260e+11 1.176420e+13 1.716537e+13 1.359819e+13
3.353400e-02 1.474670e+20 2.853435e+21 1.193430e+19 3.019000e-01 1.036295e+19 1.175205e+20 4.485365e+12 5.024680e+12 1.324610e+13 2.223085e+12 1.868525e+11 6.039545e+12 -3.158155e-07 1.604965e+13 9.134190e+12 1.242670e+13 8.342475e+11 1.137295e+13 1.665154e+13 1.335430e+13
3.399400e-02 1.454100e+20 2.860165e+21 1.157565e+19 2.928515e-01 1.005150e+19 1.140390e+20 4.353780e+12 4.852325e+12 1.280000e+13 2.183035e+12 1.877400e+11 6.047295e+12 1.082200e-06 1.521520e+13 9.022200e+12 1.221490e+13 8.365615e+11 1.102064e+13 1.612384e+13 1.313253e+13
3.445400e-02 1.434240e+20 2.867055e+21 1.122555e+19 2.840155e-01 9.747330e+18 1.109135e+20 4.212890e+12 4.671155e+12 1.235720e+13 2.142815e+12 1.886585e+11 6.052660e+12 1.849345e-07 1.442125e+13 8.909365e+12 1.199565e+13 8.411920e+11 1.064040e+13 1.565584e+13 1.292877e+13
3.491400e-02 1.415650e+20 2.873240e+21 1.087590e+19 2.751905e-01 9.443615e+18 1.076535e+20 4.089235e+12 4.518040e+12 1.198800e+13 2.105075e+12 1.893520e+11 6.055900e+12 1.564465e-07 1.362700e+13 8.792915e+12 1.179490e+13 8.445375e+11 1.029825e+13 1.517543e+13 1.272181e+13
3.537400e-02 1.396145e+20 2.878730e+21 1.058065e+19 2.677370e-01 9.187165e+18 1.047045e+20 3.959575e+12 4.358485e+12 1.160995e+13 2.070825e+12 1.901400e+11 6.066080e+12 4.680185e-07 1.296645e+13 8.683915e+12 1.158635e+13 8.472720e+11 9.958614e+12 1.472657e+13 1.253832e+13
3.583400e-02 1.379205e+20 2.884395e+21 1.026620e+19 2.597985e-01 8.914025e+18 1.019035e+20 3.836325e+12 4.222100e+12 1.123565e+13 2.034370e+12 1.909500e+11 6.072650e+12 4.883045e-07 1.228520e+13 8.570160e+12 1.140650e+13 8.503580e+11 9.626640e+12 1.430783e+13 1.235522e+13
3.629400e-02 1.362690e+20 2.889945e+21 9.946295e+18 2.517200e-01 8.636160e+18 9.899070e+19 3.716355e+12 4.092520e+12 1.087475e+13 2.000495e+12 1.917230e+11 6.077565e+12 4.438230e-07 1.163010e+13 8.471410e+12 1.121705e+13 8.532735e+11 9.316990e+12 1.390161e+13 1.216838e+13
3.675400e-02 1.346875e+20 2.895445e+21 9.638470e+18 2.439460e-01 8.368795e+18 9.640750e+19 3.609535e+12 3.964830e+12 1.055965e+13 1.967115e+12 1.926595e+11 6.078835e+12 1.383205e-07 1.099700e+13 8.362825e+12 1.102385e+13 8.559255e+11 9.048748e+12 1.352409e+13 1.198252e+13
3.721400e-02 1.330770e+20 2.900480e+21 9.312520e+18 2.357135e-01 8.085690e+18 9.372105e+19 3.501430e+12 3.842330e+12 1.023320e+13 1.930645e+12 1.933490e+11 6.083570e+12 2.682830e-08 1.037790e+13 8.255675e+12 1.083475e+13 8.593250e+11 8.772120e+12 1.314996e+13 1.179922e+13
3.767400e-02 1.315225e+20 2.905295e+21 9.017210e+18 2.282530e-01 7.829205e+18 9.123315e+19 3.403215e+12 3.721115e+12 9.935165e+12 1.898575e+12 1.938805e+11 6.085485e+12 4.631235e-09 9.797040e+12 8.150690e+12 1.066345e+13 8.629100e+11 8.492480e+12 1.279172e+13 1.162770e+13
3.813400e-02 1.300825e+20 2.910030e+21 8.743510e+18 2.213385e-01 7.591505e+18 8.863405e+19 3.309685e+12 3.610155e+12 9.643925e+12 1.870740e+12 1.946145e+11 6.091255e+12 -6.692400e-07 9.295280e+12 8.048350e+12 1.049745e+13 8.661550e+11 8.232528e+12 1.244062e+13 1.145610e+13
