  4.68740E-02  3.00130E+02  1.51034E-09  1.80995E+21  8.74995E+17  2.21885E-02  7.59509E+17  1.34251E+21  5.37159E+12  5.37159E+12  2.55705E+11  1.08751E+13  1.92874E+11
  4.73340E-02  3.00119E+02  1.51038E-09  1.81230E+21  8.73556E+17  2.21521E-02  7.58261E+17  1.34016E+21  5.36233E+12  5.36233E+12  2.56044E+11  1.08574E+13  1.92806E+11
  4.77940E-02  3.00108E+02  1.51042E-09  1.81465E+21  8.72120E+17  2.21156E-02  7.57014E+17  1.33781E+21  5.35309E+12  5.35309E+12  2.56382E+11  1.08397E+13  1.92738E+11
  4.82540E-02  3.00097E+02  1.51046E-09  1.81699E+21  8.70686E+17  2.20793E-02  7.55769E+17  1.33547E+21  5.34386E+12  5.34386E+12  2.56720E+11  1.08220E+13  1.92670E+11
  4.87140E-02  3.00086E+02  1.51049E-09  1.81933E+21  8.69254E+17  2.20430E-02  7.54526E+17  1.33314E+21  5.33465E+12  5.33465E+12  2.57057E+11  1.08044E+13  1.92602E+11
  4.91740E-02  3.00074E+02  1.51053E-09  1.82166E+21  8.67825E+17  2.20068E-02  7.53286E+17  1.33080E+21  5.32546E+12  5.32546E+12  2.57393E+11  1.07868E+13  1.92534E+11
  4.96340E-02  3.00063E+02  1.51057E-09  1.82399E+21  8.66399E+17  2.19706E-02  7.52047E+17  1.32848E+21  5.31628E+12  5.31628E+12  2.57729E+11  1.07693E+13  1.92466E+11
  5.00940E-02  3.00052E+02  1.51061E-09  1.82631E+21  8.64974E+17  2.19345E-02  7.50811E+17  1.32615E+21  5.30712E+12  5.30712E+12  2.58064E+11  1.07518E+13  1.92398E+11
  5.05540E-02  3.00041E+02  1.51065E-09  1.82863E+21  8.63552E+17  2.18984E-02  7.49576E+17  1.32383E+21  5.29798E+12  5.29798E+12  2.58399E+11  1.07343E+13  1.92331E+11
  5.10140E-02  3.00030E+02  1.51069E-09  1.83095E+21  8.62132E+17  2.18624E-02  7.48344E+17  1.32152E+21  5.28885E+12  5.28885E+12  2.58733E+11  1.07168E+13  1.92263E+11
  5.14740E-02  3.00018E+02  1.51073E-09  1.83326E+21  8.60715E+17  2.18265E-02  7.47114E+17  1.31921E+21  5.27974E+12  5.27974E+12  2.59066E+11  1.06994E+13  1.92195E+11
  5.19340E-02  3.00007E+02  1.51077E-09  1.83557E+21  8.59300E+17  2.17906E-02  7.45885E+17  1.31690E+21  5.27065E+12  5.27065E+12  2.59399E+11  1.06820E+13  1.92127E+11
  5.23940E-02  2.99996E+02  1.51081E-09  1.83787E+21  8.57887E+17  2.17548E-02  7.44659E+17  1.31460E+21  5.26158E+12  5.26158E+12  2.59731E+11  1.06646E+13  1.92060E+11
  5.28540E-02  2.99985E+02  1.51085E-09  1.84017E+21  8.56476E+17  2.17190E-02  7.43435E+17  1.31231E+21  5.25252E+12  5.25252E+12  2.60063E+11  1.06473E+13  1.91992E+11
  5.33140E-02  2.99974E+02  1.51088E-09  1.84246E+21  8.55068E+17  2.16833E-02  7.42212E+17  1.31001E+21  5.24348E+12  5.24348E+12  2.60394E+11  1.06300E+13  1.91924E+11
  5.37740E-02  2.99963E+02  1.51092E-09  1.84475E+21  8.53663E+17  2.16477E-02  7.40992E+17  1.30773E+21  5.23445E+12  5.23445E+12  2.60725E+11  1.06127E+13  1.91857E+11
  5.42340E-02  2.99952E+02  1.51096E-09  1.84704E+21  8.52259E+17  2.16121E-02  7.39774E+17  1.30544E+21  5.22544E+12  5.22544E+12  2.61054E+11  1.05955E+13  1.91789E+11
  5.46940E-02  2.99940E+02  1.51100E-09  1.84932E+21  8.50858E+17  2.15766E-02  7.38558E+17  1.30316E+21  5.21645E+12  5.21645E+12  2.61384E+11  1.05783E+13  1.91721E+11
  5.51540E-02  2.99929E+02  1.51104E-09  1.85160E+21  8.49459E+17  2.15411E-02  7.37343E+17  1.30089E+21  5.20748E+12  5.20748E+12  2.61712E+11  1.05611E+13  1.91654E+11
  5.56140E-02  2.99918E+02  1.51108E-09  1.85387E+21  8.48063E+17  2.15057E-02  7.36131E+17  1.29861E+21  5.19852E+12  5.19852E+12  2.62040E+11  1.05440E+13  1.91586E+11
  5.60740E-02  2.99907E+02  1.51112E-09  1.85614E+21  8.46669E+17  2.14704E-02  7.34921E+17  1.29635E+21  5.18957E+12  5.18957E+12  2.62368E+11  1.05269E+13  1.91519E+11
  5.65340E-02  2.99896E+02  1.51116E-09  1.85840E+21  8.45277E+17  2.14351E-02  7.33713E+17  1.29408E+21  5.18065E+12  5.18065E+12  2.62695E+11  1.05098E+13  1.91451E+11
  5.69940E-02  2.99885E+02  1.51120E-09  1.86066E+21  8.43887E+17  2.13998E-02  7.32507E+17  1.29183E+21  5.17174E+12  5.17174E+12  2.63021E+11  1.04928E+13  1.91384E+11
  5.74540E-02  2.99874E+02  1.51123E-09  1.86292E+21  8.42500E+17  2.13647E-02  7.31302E+17  1.28957E+21  5.16285E+12  5.16285E+12  2.63347E+11  1.04758E+13  1.91316E+11
  5.79140E-02  2.99863E+02  1.51127E-09  1.86517E+21  8.41115E+17  2.13295E-02  7.30100E+17  1.28732E+21  5.15397E+12  5.15397E+12  2.63672E+11  1.04588E+13  1.91249E+11
  5.83740E-02  2.99852E+02  1.51131E-09  1.86742E+21  8.39732E+17  2.12945E-02  7.28900E+17  1.28508E+21  5.14511E+12  5.14511E+12  2.63996E+11  1.04419E+13  1.91181E+11
  5.88340E-02  2.99841E+02  1.51135E-09  1.86966E+21  8.38352E+17  2.12595E-02  7.27702E+17  1.28283E+21  5.13627E+12  5.13627E+12  2.64320E+11  1.04249E+13  1.91114E+11
  5.92940E-02  2.99830E+02  1.51139E-09  1.87190E+21  8.36974E+17  2.12245E-02  7.26505E+17  1.28060E+21  5.12744E+12  5.12744E+12  2.64644E+11  1.04081E+13  1.91046E+11
  5.97540E-02  2.99818E+02  1.51143E-09  1.87413E+21  8.35598E+17  2.11897E-02  7.25311E+17  1.27836E+21  5.11863E+12  5.11863E+12  2.64966E+11  1.03912E+13  1.90979E+11
  6.02140E-02  2.99807E+02  1.51147E-09  1.87636E+21  8.34224E+17  2.11548E-02  7.24119E+17  1.27613E+21  5.10983E+12  5.10983E+12  2.65289E+11  1.03744E+13  1.90912E+11
  6.06740E-02  2.99796E+02  1.51150E-09  1.87859E+21  8.32853E+17  2.11201E-02  7.22929E+17  1.27391E+21  5.10106E+12  5.10106E+12  2.65610E+11  1.03576E+13  1.90844E+11
  6.11340E-02  2.99785E+02  1.51154E-09  1.88081E+21  8.31484E+17  2.10854E-02  7.21740E+17  1.27169E+21  5.09229E+12  5.09229E+12  2.65931E+11  1.03408E+13  1.90777E+11
