3.675400e-02 2.957370e+21 2.202015e+19 2.892838e+18 1.912730e+19 1.742195e+20 1.563160e+13 2.829155e+13 9.228420e+12 5.037575e+13 1.270950e+13
3.721400e-02 2.960270e+21 2.182440e+19 2.867247e+18 1.895715e+19 1.712795e+20 1.535155e+13 2.777975e+13 9.200300e+12 4.950090e+13 1.264410e+13
3.767400e-02 2.962980e+21 2.163660e+19 2.842688e+18 1.879390e+19 1.688820e+20 1.507735e+13 2.734905e+13 9.180500e+12 4.872345e+13 1.257895e+13
3.813400e-02 2.965460e+21 2.144935e+19 2.818197e+18 1.863110e+19 1.664395e+20 1.484030e+13 2.693100e+13 9.163700e+12 4.791220e+13 1.251250e+13
3.859400e-02 2.968180e+21 2.126740e+19 2.794409e+18 1.847300e+19 1.642450e+20 1.460770e+13 2.656835e+13 9.143395e+12 4.716210e+13 1.245045e+13
3.905400e-02 2.970570e+21 2.108300e+19 2.770298e+18 1.831275e+19 1.619410e+20 1.436975e+13 2.616425e+13 9.118815e+12 4.639230e+13 1.238900e+13
3.951400e-02 2.972920e+21 2.092070e+19 2.749065e+18 1.817165e+19 1.597360e+20 1.415490e+13 2.580985e+13 9.094320e+12 4.573200e+13 1.233205e+13
3.997400e-02 2.975345e+21 2.074720e+19 2.726370e+18 1.802080e+19 1.574750e+20 1.394135e+13 2.547240e+13 9.068455e+12 4.500795e+13 1.227115e+13
4.043400e-02 2.977240e+21 2.057085e+19 2.703297e+18 1.786750e+19 1.554755e+20 1.373450e+13 2.512865e+13 9.042230e+12 4.430450e+13 1.221140e+13
4.089400e-02 2.978885e+21 2.040120e+19 2.681107e+18 1.772010e+19 1.537860e+20 1.354180e+13 2.478060e+13 9.017080e+12 4.363555e+13 1.215215e+13
4.135400e-02 2.980630e+21 2.022700e+19 2.658318e+18 1.756870e+19 1.525100e+20 1.335900e+13 2.445215e+13 8.992215e+12 4.293015e+13 1.209360e+13
4.181400e-02 2.982405e+21 2.006045e+19 2.636521e+18 1.742395e+19 1.508110e+20 1.319180e+13 2.420030e+13 8.968740e+12 4.227950e+13 1.203725e+13
4.227400e-02 2.983590e+21 1.992865e+19 2.619272e+18 1.730935e+19 1.495450e+20 1.302125e+13 2.391320e+13 8.942445e+12 4.174680e+13 1.198220e+13
4.273400e-02 2.985390e+21 1.978350e+19 2.600283e+18 1.718325e+19 1.480675e+20 1.284900e+13 2.359040e+13 8.915050e+12 4.119065e+13 1.192590e+13
4.319400e-02 2.987075e+21 1.963445e+19 2.580773e+18 1.705365e+19 1.466395e+20 1.269530e+13 2.325360e+13 8.894485e+12 4.060320e+13 1.186960e+13
4.365400e-02 2.988885e+21 1.950765e+19 2.564180e+18 1.694350e+19 1.450435e+20 1.254650e+13 2.297710e+13 8.870175e+12 4.009870e+13 1.181480e+13
4.411400e-02 2.990320e+21 1.936010e+19 2.544865e+18 1.681525e+19 1.436480e+20 1.240460e+13 2.271380e+13 8.847110e+12 3.957770e+13 1.176605e+13
4.457400e-02 2.991880e+21 1.922885e+19 2.527684e+18 1.670115e+19 1.422480e+20 1.227130e+13 2.246710e+13 8.823915e+12 3.906480e+13 1.171285e+13
4.503400e-02 2.993015e+21 1.910590e+19 2.511594e+18 1.659430e+19 1.409735e+20 1.213785e+13 2.220745e+13 8.799555e+12 3.860270e+13 1.165915e+13
4.549400e-02 2.994310e+21 1.897405e+19 2.494332e+18 1.647970e+19 1.399820e+20 1.201530e+13 2.197150e+13 8.774505e+12 3.808760e+13 1.160800e+13
4.595400e-02 2.995590e+21 1.884780e+19 2.477805e+18 1.637000e+19 1.389360e+20 1.188370e+13 2.173110e+13 8.751070e+12 3.762035e+13 1.155810e+13
4.641400e-02 2.996795e+21 1.872750e+19 2.462058e+18 1.626550e+19 1.377385e+20 1.176235e+13 2.148915e+13 8.725755e+12 3.718730e+13 1.151095e+13
4.687400e-02 2.998245e+21 1.859520e+19 2.444729e+18 1.615045e+19 1.365060e+20 1.164960e+13 2.124525e+13 8.704220e+12 3.669885e+13 1.146295e+13
4.733400e-02 2.999575e+21 1.848445e+19 2.430228e+18 1.605420e+19 1.353630e+20 1.153195e+13 2.101585e+13 8.678505e+12 3.628540e+13 1.141405e+13
4.779400e-02 3.000700e+21 1.835970e+19 2.413891e+18 1.594575e+19 1.342930e+20 1.142610e+13 2.081890e+13 8.654260e+12 3.583490e+13 1.136665e+13
4.825400e-02 3.001825e+21 1.825070e+19 2.399627e+18 1.585110e+19 1.333415e+20 1.133160e+13 2.059680e+13 8.628245e+12 3.544250e+13 1.131905e+13
4.871400e-02 3.002725e+21 1.814970e+19 2.386389e+18 1.576330e+19 1.323525e+20 1.123975e+13 2.040325e+13 8.601585e+12 3.508680e+13 1.127260e+13
